case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
5273,T04 Determine confirmation of receipt - complete,Value2,2011/1/13 16:04:42,Value1,Value1,Value4,Value18,Value4
5273,T05 Print and send confirmation of receipt - complete,Value12,2011/1/18 9:45:27,Value1,Value1,Value4,Value18,Value5
5273,T06 Determine necessity of stop advice - complete,Value19,2011/1/24 10:11:56,Value1,Value1,Value4,Value18,Value1
5273,T10 Determine necessity to stop indication - complete,Value19,2011/1/24 10:14:45,Value1,Value1,Value4,Value18,Value1
4589,Confirmation of receipt - complete,Value29,2010/12/6 10:16:34,Value1,Value1,Value4,Value24,Value3
4589,T06 Determine necessity of stop advice - complete,Value29,2010/12/6 10:18:57,Value1,Value1,Value4,Value24,Value1
4589,T02 Check confirmation of receipt - complete,Value29,2010/12/6 10:19:25,Value1,Value1,Value4,Value24,Value2
4589,T04 Determine confirmation of receipt - complete,Value29,2010/12/6 10:19:40,Value1,Value1,Value4,Value24,Value4
4589,T10 Determine necessity to stop indication - complete,Value29,2010/12/6 10:20:07,Value1,Value1,Value4,Value24,Value1
4589,T05 Print and send confirmation of receipt - complete,Value12,2010/12/6 14:42:01,Value1,Value1,Value4,Value24,Value5
9228,Confirmation of receipt - complete,Value24,2011/8/29 10:10:19,Value1,Value1,Value2,Value2,Value3
9228,T02 Check confirmation of receipt - complete,Value24,2011/8/29 10:10:42,Value1,Value1,Value2,Value2,Value2
9228,T04 Determine confirmation of receipt - complete,Value24,2011/8/29 10:11:02,Value1,Value1,Value2,Value2,Value4
9228,T05 Print and send confirmation of receipt - complete,Value24,2011/8/29 10:11:25,Value1,Value1,Value2,Value2,Value5
9228,T06 Determine necessity of stop advice - complete,Value24,2011/8/29 10:11:42,Value1,Value1,Value2,Value2,Value1
9228,T10 Determine necessity to stop indication - complete,Value24,2011/8/29 10:12:03,Value1,Value1,Value2,Value2,Value1
5946,Confirmation of receipt - complete,Value24,2011/3/1 11:58:34,Value1,Value1,Value4,Value2,Value3
5946,T02 Check confirmation of receipt - complete,Value24,2011/3/1 11:58:47,Value1,Value1,Value4,Value2,Value2
5946,T04 Determine confirmation of receipt - complete,Value24,2011/3/1 11:58:57,Value1,Value1,Value4,Value2,Value4
5946,T05 Print and send confirmation of receipt - complete,Value12,2011/3/1 15:09:47,Value1,Value1,Value4,Value2,Value5
5946,T06 Determine necessity of stop advice - complete,Value24,2011/3/3 11:52:39,Value1,Value1,Value4,Value2,Value1
5946,T10 Determine necessity to stop indication - complete,Value24,2011/3/3 11:52:53,Value1,Value1,Value4,Value2,Value1
8234,Confirmation of receipt - complete,Value19,2011/8/26 10:38:57,Value1,Value1,Value2,Value18,Value3
8234,T02 Check confirmation of receipt - complete,Value19,2011/8/26 10:39:25,Value1,Value1,Value2,Value18,Value2
8234,T04 Determine confirmation of receipt - complete,Value19,2011/8/26 10:39:46,Value1,Value1,Value2,Value18,Value4
8234,T05 Print and send confirmation of receipt - complete,Value19,2011/8/26 10:40:17,Value1,Value1,Value2,Value18,Value5
8234,T06 Determine necessity of stop advice - complete,Value19,2011/8/26 10:40:38,Value1,Value1,Value2,Value18,Value1
8234,T10 Determine necessity to stop indication - complete,Value19,2011/8/26 10:41:12,Value1,Value1,Value2,Value18,Value1
8021,Confirmation of receipt - complete,Value8,2011/6/28 12:53:07,Value1,Value1,Value2,Value7,Value3
8021,T02 Check confirmation of receipt - complete,Value8,2011/6/28 12:53:43,Value1,Value1,Value2,Value7,Value3
8021,T06 Determine necessity of stop advice - complete,Value8,2011/6/28 12:54:04,Value1,Value1,Value2,Value7,Value1
8021,T04 Determine confirmation of receipt - complete,Value8,2011/6/28 12:55:04,Value1,Value1,Value2,Value7,Value3
8021,T05 Print and send confirmation of receipt - complete,Value8,2011/6/28 12:55:45,Value1,Value1,Value2,Value7,Value5
8021,T10 Determine necessity to stop indication - complete,Value8,2011/6/28 12:56:02,Value1,Value1,Value2,Value7,Value1
7300,Confirmation of receipt - complete,Value24,2011/5/4 10:24:20,Value1,Value1,Value4,Value2,Value3
7300,T02 Check confirmation of receipt - complete,Value24,2011/5/4 10:24:34,Value1,Value1,Value4,Value2,Value2
7300,T04 Determine confirmation of receipt - complete,Value24,2011/5/4 10:24:45,Value1,Value1,Value4,Value2,Value4
7300,T05 Print and send confirmation of receipt - complete,Value24,2011/5/4 10:24:55,Value1,Value1,Value4,Value2,Value5
7300,T06 Determine necessity of stop advice - complete,Value24,2011/5/4 10:25:05,Value1,Value1,Value4,Value2,Value1
7300,T10 Determine necessity to stop indication - complete,Value24,2011/5/4 10:25:19,Value1,Value1,Value4,Value2,Value1
5561,Confirmation of receipt - complete,Value15,2011/2/9 9:16:53,Value1,Value1,Value4,Value11,Value3
5561,T02 Check confirmation of receipt - complete,Value15,2011/2/9 9:17:10,Value1,Value1,Value4,Value11,Value2
5561,T06 Determine necessity of stop advice - complete,Value15,2011/2/9 9:17:44,Value1,Value1,Value4,Value11,Value1
5561,T04 Determine confirmation of receipt - complete,Value31,2011/2/10 11:47:31,Value1,Value1,Value4,Value11,Value3
5561,T05 Print and send confirmation of receipt - complete,Value12,2011/2/11 9:07:52,Value1,Value1,Value4,Value11,Value5
5561,T10 Determine necessity to stop indication - complete,Value15,2011/2/11 11:03:26,Value1,Value1,Value4,Value11,Value1
7664,Confirmation of receipt - complete,Value4,2011/6/21 8:33:15,Value1,Value1,Value4,Value11,Value3
7666,Confirmation of receipt - complete,Value15,2011/5/26 14:41:13,Value1,Value1,Value4,Value3,Value3
7666,T02 Check confirmation of receipt - complete,Value15,2011/5/26 14:41:26,Value1,Value1,Value4,Value3,Value2
7666,T04 Determine confirmation of receipt - complete,Value15,2011/5/26 14:41:42,Value1,Value1,Value4,Value3,Value4
7666,T05 Print and send confirmation of receipt - complete,Value15,2011/5/26 14:41:53,Value1,Value1,Value4,Value3,Value5
7666,T06 Determine necessity of stop advice - complete,Value15,2011/5/26 14:42:07,Value1,Value1,Value4,Value3,Value1
7666,T10 Determine necessity to stop indication - complete,Value15,2011/5/26 14:42:20,Value1,Value1,Value4,Value3,Value1
6010,Confirmation of receipt - complete,Value17,2011/3/22 14:00:09,Value1,Value1,Value4,Value16,Value3
6010,T06 Determine necessity of stop advice - complete,Value17,2011/3/22 14:16:49,Value1,Value1,Value4,Value16,Value1
6010,T07-1 Draft intern advice aspect 1 - complete,Value17,2011/3/22 14:17:18,Value1,Value1,Value4,Value16,Value6
6010,T06 Determine necessity of stop advice - complete,Value17,2011/3/22 14:17:34,Value1,Value1,Value4,Value16,Value1
6010,T10 Determine necessity to stop indication - complete,Value17,2011/3/22 14:18:27,Value1,Value1,Value4,Value16,Value1
6010,T02 Check confirmation of receipt - complete,Value17,2011/3/22 14:23:57,Value1,Value1,Value4,Value16,Value2
6010,T04 Determine confirmation of receipt - complete,Value17,2011/3/22 14:24:24,Value1,Value1,Value4,Value16,Value4
6010,T05 Print and send confirmation of receipt - complete,Value12,2011/3/22 14:59:14,Value1,Value1,Value4,Value16,Value5
7700,Confirmation of receipt - complete,Value6,2011/5/27 11:57:53,Value1,Value1,Value4,Value4,Value1
7700,T02 Check confirmation of receipt - complete,Value6,2011/5/27 11:59:08,Value1,Value1,Value4,Value4,Value2
7700,T04 Determine confirmation of receipt - complete,Value6,2011/5/27 11:59:26,Value1,Value1,Value4,Value4,Value4
7700,T06 Determine necessity of stop advice - complete,Value6,2011/5/27 11:59:39,Value1,Value1,Value4,Value4,Value1
7700,T05 Print and send confirmation of receipt - complete,Value6,2011/5/27 11:59:52,Value1,Value1,Value4,Value4,Value5
7700,T10 Determine necessity to stop indication - complete,Value6,2011/5/27 12:00:49,Value1,Value1,Value4,Value4,Value1
4604,Confirmation of receipt - complete,Value29,2010/12/2 16:30:24,Value1,Value1,Value4,Value24,Value1
4604,T06 Determine necessity of stop advice - complete,Value29,2010/12/2 16:31:40,Value1,Value1,Value4,Value24,Value1
4604,T02 Check confirmation of receipt - complete,Value29,2010/12/2 16:32:38,Value1,Value1,Value4,Value24,Value2
4604,T04 Determine confirmation of receipt - complete,Value29,2010/12/2 16:33:14,Value1,Value1,Value4,Value24,Value4
4604,T05 Print and send confirmation of receipt - complete,Value12,2010/12/6 14:36:39,Value1,Value1,Value4,Value24,Value5
4604,T10 Determine necessity to stop indication - complete,Value29,2010/12/7 8:38:07,Value1,Value1,Value4,Value24,Value1
10492,Confirmation of receipt - complete,Value5,2011/11/22 9:52:39,Value1,Value1,Value1,Value15,Value3
10492,T02 Check confirmation of receipt - complete,Value5,2011/11/22 9:53:29,Value1,Value1,Value1,Value15,Value2
10492,T04 Determine confirmation of receipt - complete,Value5,2011/11/22 9:53:52,Value1,Value1,Value1,Value15,Value4
10492,T05 Print and send confirmation of receipt - complete,Value5,2011/11/22 9:54:28,Value1,Value1,Value1,Value15,Value5
10492,T06 Determine necessity of stop advice - complete,Value5,2011/11/22 9:55:10,Value1,Value1,Value1,Value15,Value1
10492,T10 Determine necessity to stop indication - complete,Value5,2011/11/22 9:55:54,Value1,Value1,Value1,Value15,Value1
5398,Confirmation of receipt - complete,Value24,2011/1/19 16:28:08,Value1,Value1,Value4,Value2,Value1
5398,T02 Check confirmation of receipt - complete,Value24,2011/1/21 9:14:19,Value1,Value1,Value4,Value2,Value2
5398,T04 Determine confirmation of receipt - complete,Value24,2011/1/21 9:14:32,Value1,Value1,Value4,Value2,Value4
5398,T06 Determine necessity of stop advice - complete,Value24,2011/1/21 9:14:59,Value1,Value1,Value4,Value2,Value1
5398,T10 Determine necessity to stop indication - complete,Value24,2011/1/21 9:15:12,Value1,Value1,Value4,Value2,Value1
5398,T05 Print and send confirmation of receipt - complete,Value12,2011/1/24 12:13:41,Value1,Value1,Value4,Value2,Value5
7851,Confirmation of receipt - complete,Value6,2011/6/7 12:13:13,Value1,Value1,Value4,Value4,Value3
7851,T06 Determine necessity of stop advice - complete,Value6,2011/6/7 12:13:40,Value1,Value1,Value4,Value4,Value1
7851,T10 Determine necessity to stop indication - complete,Value6,2011/6/7 12:13:56,Value1,Value1,Value4,Value4,Value1
7851,T02 Check confirmation of receipt - complete,Value6,2011/6/7 12:14:11,Value1,Value1,Value4,Value4,Value2
7851,T04 Determine confirmation of receipt - complete,Value6,2011/6/7 12:14:25,Value1,Value1,Value4,Value4,Value4
7851,T05 Print and send confirmation of receipt - complete,Value6,2011/6/7 12:14:37,Value1,Value1,Value4,Value4,Value5
4027,Confirmation of receipt - complete,Value30,2010/11/2 7:32:35,Value3,Value1,Value4,Value24,Value1
4027,T06 Determine necessity of stop advice - complete,Value30,2010/11/2 7:33:03,Value3,Value1,Value4,Value24,Value1
4027,T10 Determine necessity to stop indication - complete,Value30,2010/11/2 7:33:46,Value3,Value1,Value4,Value24,Value1
4027,T02 Check confirmation of receipt - complete,Value31,2010/11/4 10:16:17,Value3,Value1,Value4,Value24,Value3
4027,T04 Determine confirmation of receipt - complete,Value30,2010/11/4 11:34:40,Value3,Value1,Value4,Value24,Value3
4027,T05 Print and send confirmation of receipt - complete,Value9,2010/11/4 17:04:14,Value3,Value1,Value4,Value24,Value5
9207,Confirmation of receipt - complete,Value14,2011/9/26 8:48:32,Value1,Value1,Value2,Value14,Value3
9207,T02 Check confirmation of receipt - complete,Value14,2011/9/26 10:37:46,Value1,Value1,Value2,Value14,Value3
9207,T06 Determine necessity of stop advice - complete,Value14,2011/9/26 10:40:41,Value1,Value1,Value2,Value14,Value1
9207,T04 Determine confirmation of receipt - complete,Value14,2011/9/26 10:41:15,Value1,Value1,Value2,Value14,Value4
9207,T05 Print and send confirmation of receipt - complete,Value14,2011/9/26 10:54:43,Value1,Value1,Value2,Value14,Value5
9207,T10 Determine necessity to stop indication - complete,Value14,2011/9/26 10:55:11,Value1,Value1,Value2,Value14,Value1
9752,Confirmation of receipt - complete,Value11,2011/9/29 11:57:16,Value1,Value1,Value2,Value13,Value1
9752,T02 Check confirmation of receipt - complete,Value11,2011/9/29 11:58:42,Value1,Value1,Value2,Value13,Value2
9752,T04 Determine confirmation of receipt - complete,Value11,2011/9/29 11:59:07,Value1,Value1,Value2,Value13,Value4
9752,T05 Print and send confirmation of receipt - complete,Value11,2011/9/29 11:59:46,Value1,Value1,Value2,Value13,Value5
9752,T06 Determine necessity of stop advice - complete,Value11,2011/9/29 12:00:14,Value1,Value1,Value2,Value13,Value1
9752,T10 Determine necessity to stop indication - complete,Value11,2011/9/29 12:01:49,Value1,Value1,Value2,Value13,Value1
7523,Confirmation of receipt - complete,Value11,2011/5/24 9:51:25,Value1,Value1,Value4,Value13,Value1
7523,T02 Check confirmation of receipt - complete,Value11,2011/5/24 9:51:51,Value1,Value1,Value4,Value13,Value2
7523,T04 Determine confirmation of receipt - complete,Value11,2011/5/24 9:52:20,Value1,Value1,Value4,Value13,Value4
7523,T05 Print and send confirmation of receipt - complete,Value11,2011/5/24 9:52:33,Value1,Value1,Value4,Value13,Value5
7523,T06 Determine necessity of stop advice - complete,Value11,2011/5/24 10:26:19,Value1,Value1,Value4,Value13,Value1
7523,T10 Determine necessity to stop indication - complete,Value11,2011/5/24 10:27:12,Value1,Value1,Value4,Value13,Value1
10546,Confirmation of receipt - complete,Value10,2011/11/24 15:18:50,Value1,Value1,Value2,Value8,Value3
10546,T02 Check confirmation of receipt - complete,Value10,2011/11/24 15:20:35,Value1,Value1,Value2,Value8,Value3
10546,T04 Determine confirmation of receipt - complete,Value10,2011/11/24 15:21:13,Value1,Value1,Value2,Value8,Value3
10546,T05 Print and send confirmation of receipt - complete,Value10,2011/11/24 15:22:56,Value1,Value1,Value2,Value8,Value5
10546,T06 Determine necessity of stop advice - complete,Value10,2011/11/24 15:24:36,Value1,Value1,Value2,Value8,Value1
10546,T10 Determine necessity to stop indication - complete,Value10,2011/11/28 10:22:59,Value1,Value1,Value2,Value8,Value1
5549,Confirmation of receipt - complete,Value6,2011/2/16 11:31:00,Value1,Value1,Value4,Value4,Value3
5549,T02 Check confirmation of receipt - complete,Value6,2011/2/16 11:31:22,Value1,Value1,Value4,Value4,Value2
5549,T06 Determine necessity of stop advice - complete,Value6,2011/2/16 11:31:39,Value1,Value1,Value4,Value4,Value1
5549,T10 Determine necessity to stop indication - complete,Value6,2011/2/16 11:32:06,Value1,Value1,Value4,Value4,Value1
5549,T04 Determine confirmation of receipt - complete,Value6,2011/2/16 13:46:43,Value1,Value1,Value4,Value4,Value3
5549,T05 Print and send confirmation of receipt - complete,Value12,2011/2/16 14:28:56,Value1,Value1,Value4,Value4,Value5
8982,Confirmation of receipt - complete,Value8,2011/8/12 11:47:43,Value1,Value1,Value2,Value7,Value3
8982,T02 Check confirmation of receipt - complete,Value8,2011/8/12 11:49:37,Value1,Value1,Value2,Value7,Value3
8982,T04 Determine confirmation of receipt - complete,Value8,2011/8/12 11:50:07,Value1,Value1,Value2,Value7,Value3
8982,T05 Print and send confirmation of receipt - complete,Value8,2011/8/12 11:52:50,Value1,Value1,Value2,Value7,Value3
8982,T06 Determine necessity of stop advice - complete,Value8,2011/8/12 11:53:06,Value1,Value1,Value2,Value7,Value1
8982,T10 Determine necessity to stop indication - complete,Value8,2011/8/12 11:54:03,Value1,Value1,Value2,Value7,Value1
4277,Confirmation of receipt - complete,Value11,2010/12/2 15:03:18,Value1,Value1,Value4,Value13,Value3
4277,T02 Check confirmation of receipt - complete,Value11,2010/12/6 14:10:19,Value1,Value1,Value4,Value13,Value3
4277,T06 Determine necessity of stop advice - complete,Value11,2010/12/6 14:42:57,Value1,Value1,Value4,Value13,Value1
4277,T10 Determine necessity to stop indication - complete,Value11,2010/12/6 14:51:11,Value1,Value1,Value4,Value13,Value1
4277,T04 Determine confirmation of receipt - complete,Value2,2010/12/7 8:47:25,Value1,Value1,Value4,Value13,Value4
4277,T05 Print and send confirmation of receipt - complete,Value12,2010/12/7 8:49:11,Value1,Value1,Value4,Value13,Value5
7563,Confirmation of receipt - complete,Value15,2011/5/18 14:26:19,Value1,Value1,Value4,Value3,Value1
7563,T02 Check confirmation of receipt - complete,Value15,2011/5/18 14:26:59,Value1,Value1,Value4,Value3,Value2
7563,T04 Determine confirmation of receipt - complete,Value15,2011/5/18 14:28:53,Value1,Value1,Value4,Value3,Value4
7563,T05 Print and send confirmation of receipt - complete,Value15,2011/5/18 14:29:04,Value1,Value1,Value4,Value3,Value5
7563,T06 Determine necessity of stop advice - complete,Value15,2011/5/26 10:19:43,Value1,Value1,Value4,Value3,Value1
7563,T10 Determine necessity to stop indication - complete,Value15,2011/5/26 13:15:06,Value1,Value1,Value4,Value3,Value1
5766,Confirmation of receipt - complete,Value15,2011/2/17 12:43:43,Value2,Value1,Value4,Value24,Value3
5766,T02 Check confirmation of receipt - complete,Value15,2011/2/17 12:43:58,Value2,Value1,Value4,Value24,Value2
5766,T04 Determine confirmation of receipt - complete,Value15,2011/2/17 12:44:11,Value2,Value1,Value4,Value24,Value4
5766,T05 Print and send confirmation of receipt - complete,Value15,2011/2/17 12:44:20,Value2,Value1,Value4,Value24,Value5
